t_sec,x_bin,y_bin,ask_band,N,U,L,n,loss_rate,wilson_95_low,wilson_95_high,resolved_mean_ask,gross_payout_sum,gross_ask_sum,gross_pnl_sum,gross_pnl_mean,fixed_mean_ask_wilson_screen_lower
60,"[0,1)",>=2,"[0.90,0.95)",9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525,0.922222222222222222222222222222222222222222222222222222222222,8,8.30000000,-0.30000000,-0.0333333333333333333333333333333333333333333333333333333333333,-0.357221927798878238855528001726407015368015948700266888512747
60,"[0,1)",>=2,"[0.95,0.98)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910,0.96400000,10,9.64000000,0.36000000,0.03600000,-0.241532799862889204526030927043294338473666863904268179277910
60,"[0,1)",>=2,"[0.98,1)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717,0.98375000,16,15.74000000,0.26000000,0.01625000,-0.177357680534436484397123030315166534447518308110879063675717
60,"[0,1)",>=2,ask=1,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772,1.00000000,6,6.00000000,0E-8,0E-8,-0.390334287902165324898707055142237608185625673736798285240772
60,"[1,2)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[1,2)",<-2,"(0,0.90)",63,1,51,62,0.822580645161290322580645161290322580645161290322580645161290,0.709584331143036341481299436368776049688068007315685197363602,0.897935622339949155815908675759715050065625660320295612389910,0.193306451612903225806451612903225806451612903225806451612903,11,11.98500000,-0.98500000,-0.0158870967741935483870967741935483870967741935483870967741935,-0.091242073952852381622360288662940856517238563546102064002813
60,"[1,2)",<-2,"[0.90,0.95)",1,0,1,1,1,0.206549314377237427355313009340764864545094252061342744002356,1,0.90000000,0,0.90000000,-0.90000000,-0.90000000,-0.90000000
60,"[1,2)",<-2,"[0.95,0.98)",0,0,0,0,,,,,0,0,0,,
60,"[1,2)",<-2,"[0.98,1)",0,0,0,0,,,,,0,0,0,,
60,"[1,2)",<-2,ask=1,0,0,0,0,,,,,0,0,0,,
60,"[1,2)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[1,2)","[-2,0)","(0,0.90)",156,1,58,155,0.374193548387096774193548387096774193548387096774193548387097,0.301919781285264884586027129332322448168693924529983666531792,0.452552380519641579690366507266415112901633996014607012819606,0.637419354838709677419354838709677419354838709677419354838710,97,98.80000000,-1.80000000,-0.0116129032258064516129032258064516129032258064516129032258065,-0.089971735358351257109721345976092532256472705692026367658316
60,"[1,2)","[-2,0)","[0.90,0.95)",39,0,4,39,0.102564102564102564102564102564102564102564102564102564102564,0.0406133134466838132500543432194088452225153340841917802234031,0.235788544628565258898084081453118642934462068624990454777469,0.919230769230769230769230769230769230769230769230769230769231,35,35.85000000,-0.85000000,-0.0217948717948717948717948717948717948717948717948717948717949,-0.155019313859334489667314850683887873703692837855759685546700
60,"[1,2)","[-2,0)","[0.95,0.98)",22,0,2,22,0.0909090909090909090909090909090909090909090909090909090909091,0.025295428990995267023842223700597917677176523865640344860014,0.278149468416058176371954763582025137420927084773110326482942,0.961818181818181818181818181818181818181818181818181818181818,20,21.16000000,-1.16000000,-0.0527272727272727272727272727272727272727272727272727272727273,-0.239967650234239994553772945400206955602745266591292144664760
60,"[1,2)","[-2,0)","[0.98,1)",33,0,0,33,0,0,0.104269997542452055904110156546589646564609266108543906361983,0.985454545454545454545454545454545454545454545454545454545455,33,32.52000000,0.48000000,0.0145454545454545454545454545454545454545454545454545454545455,-0.089724542996997510449564702001135101110063811563089360907438
60,"[1,2)","[-2,0)",ask=1,0,0,0,0,,,,,0,0,0,,
60,"[1,2)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[1,2)","[0,2)","(0,0.90)",56,0,9,56,0.160714285714285714285714285714285714285714285714285714285714,0.0869266760759513894050469211488547766638229833864377939542388,0.278062066697495209055154228580103497513103448750007822794751,0.798392857142857142857142857142857142857142857142857142857143,47,44.71000000,2.29000000,0.0408928571428571428571428571428571428571428571428571428571429,-0.076454923840352351912297085722960640370246305892864965651894
60,"[1,2)","[0,2)","[0.90,0.95)",63,0,1,63,0.0158730158730158730158730158730158730158730158730158730158730,0.0028074942138692823949705586433950044236258122679379752445054,0.0845852545943839654249428892435796400297714606846190962167064,0.922698412698412698412698412698412698412698412698412698412698,62,58.13000000,3.87000000,0.0614285714285714285714285714285714285714285714285714285714286,-0.0072836672927966638376413019419923384424698733830317946294044
60,"[1,2)","[0,2)","[0.95,0.98)",75,0,3,75,0.04,0.0136960642601439249874578528834765185961039592109134435970841,0.111129870824037464193837551280267477634191938241237911150270,0.961333333333333333333333333333333333333333333333333333333333,72,72.10000000,-0.10000000,-0.00133333333333333333333333333333333333333333333333333333333333,-0.072463204157370797527170884613600810967525271574571244483603
60,"[1,2)","[0,2)","[0.98,1)",109,0,2,109,0.0183486238532110091743119266055045871559633027522935779816514,0.0050463623673432893274522948797556417401274299944339287022936,0.0644445756499882526056387309214021126323452555466916299358446,0.986788990825688073394495412844036697247706422018348623853211,107,107.56000000,-0.56000000,-0.00513761467889908256880733944954128440366972477064220183486239,-0.0512335664756763260001341437654388098800516775650402537890556
60,"[1,2)","[0,2)",ask=1,22,0,1,22,0.0454545454545454545454545454545454545454545454545454545454545,0.008069427621263850908248915147418683314924464397626624695992,0.217980458386573308420414404055495822349635100756540787907294,1.00000000,21,22.00000000,-1.00000000,-0.0454545454545454545454545454545454545454545454545454545454545,-0.217980458386573308420414404055495822349635100756540787907294
60,"[1,2)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[1,2)",>=2,"(0,0.90)",9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525,0.838888888888888888888888888888888888888888888888888888888889,8,7.55000000,0.45000000,0.05000000,-0.273888594465544905522194668393073682034682615366933555179414
60,"[1,2)",>=2,"[0.90,0.95)",9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525,0.923333333333333333333333333333333333333333333333333333333333,8,8.31000000,-0.31000000,-0.0344444444444444444444444444444444444444444444444444444444444,-0.358333038909989349966639112837518126479127059811377999623858
60,"[1,2)",>=2,"[0.95,0.98)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566,0.96125000,8,7.69000000,0.31000000,0.03875000,-0.285657564883880212890280277144521794238395570390205804016566
60,"[1,2)",>=2,"[0.98,1)",32,0,2,32,0.0625,0.0173105670316409687497597979151894300349433592604035124717489,0.201471231441545818561167253861445991624455776185835693049587,0.98593750,30,31.55000000,-1.55000000,-0.04843750,-0.187408731441545818561167253861445991624455776185835693049587
60,"[1,2)",>=2,ask=1,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910,1.00000000,10,10.00000000,0E-8,0E-8,-0.277532799862889204526030927043294338473666863904268179277910
60,"[2,4)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[2,4)",<-2,"(0,0.90)",96,0,64,96,0.666666666666666666666666666666666666666666666666666666666667,0.567565061532880189348233856971022162455094352408972399169000,0.752943075847894584850760616824307366817940161192943913096008,0.391458333333333333333333333333333333333333333333333333333333,32,37.58000000,-5.58000000,-0.05812500,-0.144401409181227918184093950157640700151273494526277246429341
60,"[2,4)",<-2,"[0.90,0.95)",2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844,0.90000000,1,1.80000000,-0.80000000,-0.40000000,-0.805468794265769270206673399099504671231884858483509312720844
60,"[2,4)",<-2,"[0.95,0.98)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.97000000,1,0.97000000,0.03000000,0.03000000,-0.763450685622762572644686990659235135454905747938657255997644
60,"[2,4)",<-2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.98300000,1,0.98300000,0.01700000,0.01700000,-0.776450685622762572644686990659235135454905747938657255997644
60,"[2,4)",<-2,ask=1,0,0,0,0,,,,,0,0,0,,
60,"[2,4)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[2,4)","[-2,0)","(0,0.90)",129,1,31,128,0.2421875,0.176187379992421441333117147554814147240754775520426477310345,0.323211363086106335116760421938025048761412602717391906342357,0.76350000,97,97.72800000,-0.72800000,-0.00568750,-0.086711363086106335116760421938025048761412602717391906342357
60,"[2,4)","[-2,0)","[0.90,0.95)",59,0,3,59,0.0508474576271186440677966101694915254237288135593220338983051,0.0174427174729900619648305631974421922825232408023781017862732,0.139165022152768990112405001553370007126292302713425065766631,0.922711864406779661016949152542372881355932203389830508474576,56,54.44000000,1.56000000,0.0264406779661016949152542372881355932203389830508474576271186,-0.061876886559548651129354154095742888482224506103255574241207
60,"[2,4)","[-2,0)","[0.95,0.98)",68,0,3,68,0.0441176470588235294117647058823529411764705882352941176470588,0.0151166197080415635067207332406233120551580197385430998852249,0.121871951824963921724812039050896385781668587725170449643720,0.962647058823529411764705882352941176470588235294117647058824,65,65.46000000,-0.46000000,-0.00676470588235294117647058823529411764705882352941176470588235,-0.084519010648493333489517921403837562252256823019288096702544
60,"[2,4)","[-2,0)","[0.98,1)",99,0,3,99,0.0303030303030303030303030303030303030303030303030303030303030,0.0103586395784540447218823191052005641506169042110202087383296,0.0853368020610201670202739232113958163151998717899846345871562,0.986737373737373737373737373737373737373737373737373737373737,96,97.68700000,-1.68700000,-0.0170404040404040404040404040404040404040404040404040404040404,-0.0720741757983939043940112969487695536889372455273583719608932
60,"[2,4)","[-2,0)",ask=1,26,0,0,26,0,0,0.128728921859215295149407654933370962769244819176962274963284,1.00000000,26,26.00000000,0E-8,0E-8,-0.128728921859215295149407654933370962769244819176962274963284
60,"[2,4)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[2,4)","[0,2)","(0,0.90)",33,0,4,33,0.121212121212121212121212121212121212121212121212121212121212,0.048161613094135578161625993161957129534141829359954278570563,0.273255051710752342977851398161216845136016705570760802006699,0.790303030303030303030303030303030303030303030303030303030303,29,26.08000000,2.92000000,0.0884848484848484848484848484848484848484848484848484848484848,-0.063558082013782646008154428464247148166319735873791105037002
60,"[2,4)","[0,2)","[0.90,0.95)",45,0,9,45,0.2,0.108961268078312852671416066121699661004582123762834814560558,0.338229691161420163043478604830043764951517604409189690229594,0.918222222222222222222222222222222222222222222222222222222222,36,41.32000000,-5.32000000,-0.118222222222222222222222222222222222222222222222222222222222,-0.256451913383642385265700827052265987173739826631411912451816
60,"[2,4)","[0,2)","[0.95,0.98)",86,0,3,86,0.0348837209302325581395348837209302325581395348837209302325581,0.0119337980774083706560306296555247618794617527792087224709682,0.0976087110256076486595766384010229625564015599452586181297164,0.963255813953488372093023255813953488372093023255813953488372,83,82.84000000,0.16000000,0.00186046511627906976744186046511627906976744186046511627906977,-0.0608645249790960207525998942149764509284945832010725716180884
60,"[2,4)","[0,2)","[0.98,1)",252,0,7,252,0.0277777777777777777777777777777777777777777777777777777777778,0.0135193851680634402115946004481557070291593497965162714327074,0.0562170011976751510826314145515678441325595084820152700276198,0.986976190476190476190476190476190476190476190476190476190476,245,248.71800000,-3.71800000,-0.0147539682539682539682539682539682539682539682539682539682540,-0.0431931916738656272731076050277583203230356989582057462180958
60,"[2,4)","[0,2)",ask=1,164,0,1,164,0.00609756097560975609756097560975609756097560975609756097560976,0.0010771813904626597724448478323346436776277498979405671472069,0.0337262507397036115121853922612048404689418650942238374776709,1.00000000,163,164.00000000,-1.00000000,-0.00609756097560975609756097560975609756097560975609756097560976,-0.0337262507397036115121853922612048404689418650942238374776709
60,"[2,4)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[2,4)",>=2,"(0,0.90)",4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015,0.85750000,3,3.43000000,-0.43000000,-0.10750000,-0.556858157417598084435057391376053549510099795959932137549015
60,"[2,4)",>=2,"[0.90,0.95)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840,0.923333333333333333333333333333333333333333333333333333333333,9,8.31000000,0.69000000,0.0766666666666666666666666666666666666666666666666666666666667,-0.222478381752877380734729957831245825788483123912438974939173
60,"[2,4)",>=2,"[0.95,0.98)",26,1,1,25,0.04,0.0070962335019872584745440387132685775454577814223994890371650,0.195440637361937339723711135221356989785685565203184224284701,0.96280000,24,24.07000000,-0.07000000,-0.00280000,-0.158240637361937339723711135221356989785685565203184224284701
60,"[2,4)",>=2,"[0.98,1)",43,1,0,42,0,1E-61,0.0837987908657039155820891979759801121544070253800093089929563,0.987380952380952380952380952380952380952380952380952380952381,42,41.47000000,0.53000000,0.0126190476190476190476190476190476190476190476190476190476190,-0.0711797432466562965344701503569324931067879777609616899453373
60,"[2,4)",>=2,ask=1,91,1,0,90,0,0,0.0409356255643267779347737319135887781891865818252014822304956,1.00000000,90,90.00000000,0E-8,0E-8,-0.0409356255643267779347737319135887781891865818252014822304956
60,"[4,8)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[4,8)",<-2,"(0,0.90)",99,0,42,99,0.424242424242424242424242424242424242424242424242424242424242,0.331511066209417079563491531373148655894865228935750136711786,0.522633359861465857814275604484366889341556831709573225114906,0.610090909090909090909090909090909090909090909090909090909091,57,60.39900000,-3.39900000,-0.0343333333333333333333333333333333333333333333333333333333333,-0.132724268952374948723366513575275980250647740800482316023997
60,"[4,8)",<-2,"[0.90,0.95)",20,0,1,20,0.05,0.008881448800795391602879473430907108230127032845046417582298,0.236131193446742027595051195081921842949898211188338729890754,0.91900000,19,18.38000000,0.62000000,0.03100000,-0.155131193446742027595051195081921842949898211188338729890754
60,"[4,8)",<-2,"[0.95,0.98)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102,0.966111111111111111111111111111111111111111111111111111111111,18,17.39000000,0.61000000,0.0338888888888888888888888888888888888888888888888888888888889,-0.141990334757768741410870376784451798309603519494609779856213
60,"[4,8)",<-2,"[0.98,1)",11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584,0.990363636363636363636363636363636363636363636363636363636364,11,10.89400000,0.10600000,0.00963636363636363636363636363636363636363636363636363636363636,-0.249196603331668054259248907054133224388654871176900722225948
60,"[4,8)",<-2,ask=1,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,1.00000000,2,2.00000000,0E-8,0E-8,-0.657619772493346908066213171022805867761678469589830388837810
60,"[4,8)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[4,8)","[-2,0)","(0,0.90)",29,1,4,28,0.142857142857142857142857142857142857142857142857142857142857,0.056990053197493931238137525334682887966473253996392237531987,0.314898021635252950178686417835815348361365151171113263484459,0.835714285714285714285714285714285714285714285714285714285714,24,23.40000000,0.60000000,0.0214285714285714285714285714285714285714285714285714285714286,-0.150612307349538664464400703550101062647079436885398977770173
60,"[4,8)","[-2,0)","[0.90,0.95)",30,0,3,30,0.1,0.034599888747334186390133137725463038274341300799130149858446,0.256210825791840813562738037668842673075972424893593619633002,0.925966666666666666666666666666666666666666666666666666666667,27,27.77900000,-0.77900000,-0.0259666666666666666666666666666666666666666666666666666666667,-0.182177492458507480229404704335509339742639091560260286299669
60,"[4,8)","[-2,0)","[0.95,0.98)",57,0,0,57,0,0,0.0631388348529789376467493545126918698924588930481735356113293,0.965263157894736842105263157894736842105263157894736842105263,57,55.02000000,1.98000000,0.0347368421052631578947368421052631578947368421052631578947368,-0.0284019927477157797520125124074287119977220509429103777165923
60,"[4,8)","[-2,0)","[0.98,1)",131,1,1,130,0.00769230769230769230769230769230769230769230769230769230769231,0.0013591742355797159409042715234112927335465473469956797402811,0.0422854398635527565590505589904547461853780415644009479314927,0.987315384615384615384615384615384615384615384615384615384615,129,128.35100000,0.64900000,0.00499230769230769230769230769230769230769230769230769230769231,-0.0296008244789373719436659436058393615699934261797855633161077
60,"[4,8)","[-2,0)",ask=1,181,0,0,181,0,0,0.0207824524065271571341049526056154756466959857917353669730544,1.00000000,181,181.00000000,0E-8,0E-8,-0.0207824524065271571341049526056154756466959857917353669730544
60,"[4,8)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[4,8)","[0,2)","(0,0.90)",8,0,2,8,0.25,0.071479212752109018118065833441354725591654990944167339215003,0.590724569689831088327074305130906171527542794250935562793281,0.80250000,6,6.42000000,-0.42000000,-0.05250000,-0.393224569689831088327074305130906171527542794250935562793281
60,"[4,8)","[0,2)","[0.90,0.95)",13,0,1,13,0.0769230769230769230769230769230769230769230769230769230769231,0.013710421242556579808253714622779269798387965952631085614768,0.333139509210995888336178628920920688594076149776242235244574,0.924615384615384615384615384615384615384615384615384615384615,12,12.02000000,-0.02000000,-0.00153846153846153846153846153846153846153846153846153846153846,-0.257754893826380503720794013536305303978691534391626850629189
60,"[4,8)","[0,2)","[0.95,0.98)",16,0,1,16,0.0625,0.011119344764642533342375492137967463627461582798491024199936,0.283287375702989390505107159387803254014116936798528156516316,0.96300000,15,15.40800000,-0.40800000,-0.02550000,-0.246287375702989390505107159387803254014116936798528156516316
60,"[4,8)","[0,2)","[0.98,1)",118,1,2,117,0.0170940170940170940170940170940170940170940170940170940170940,0.0047003826045815527611400880608680000552139692762271273648912,0.0601900854286566687560476530985165006150786425733425254963148,0.988760683760683760683760683760683760683760683760683760683761,115,115.68500000,-0.68500000,-0.00585470085470085470085470085470085470085470085470085470085470,-0.0489507691893404294398083368592002612988393263340262861800758
60,"[4,8)","[0,2)",ask=1,493,0,0,493,0,0,0.00773175980485250727023020849757414591336810905299930024773095,1.00000000,493,493.00000000,0E-8,0E-8,-0.00773175980485250727023020849757414591336810905299930024773095
60,"[4,8)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[4,8)",>=2,"(0,0.90)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.70000000,2,1.40000000,0.60000000,0.30000000,-0.357619772493346908066213171022805867761678469589830388837810
60,"[4,8)",>=2,"[0.90,0.95)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.92000000,3,2.76000000,0.24000000,0.08000000,-0.481497031755045466784538763394810946683797969450889274137888
60,"[4,8)",>=2,"[0.95,0.98)",9,0,2,9,0.222222222222222222222222222222222222222222222222222222222222,0.063225107117846725567422770990290510071971551480097975452854,0.547411030893011078544464242619660874625333887730516269883724,0.963333333333333333333333333333333333333333333333333333333333,7,8.67000000,-1.67000000,-0.185555555555555555555555555555555555555555555555555555555556,-0.510744364226344411877797575952994207958667221063849603217057
60,"[4,8)",>=2,"[0.98,1)",40,1,0,39,0,0,0.0896668537075714133476580181364055496168425388921970053236772,0.988179487179487179487179487179487179487179487179487179487179,39,38.53900000,0.46100000,0.0118205128205128205128205128205128205128205128205128205128205,-0.0778463408870585928348375053158927291040220260716841848108562
60,"[4,8)",>=2,ask=1,255,1,0,254,0,0,0.0148985304313125185573794155174178248374148657192907493976386,1.00000000,254,254.00000000,0E-8,0E-8,-0.0148985304313125185573794155174178248374148657192907493976386
60,"[8,infinity)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[8,infinity)",<-2,"(0,0.90)",35,0,9,35,0.257142857142857142857142857142857142857142857142857142857143,0.141630270690604498892230188725782997541397622135466544368871,0.420693068438391746352276687608569528472841887017227981236239,0.688571428571428571428571428571428571428571428571428571428571,26,24.10000000,1.90000000,0.0542857142857142857142857142857142857142857142857142857142857,-0.109264497009820317780848116179998099901413315588656552664810
60,"[8,infinity)",<-2,"[0.90,0.95)",19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389,0.918421052631578947368421052631578947368421052631578947368421,19,17.45000000,1.55000000,0.0815789473684210526315789473684210526315789473684210526315789,-0.086600276684195199018131974129612135825559040732057040425810
60,"[8,infinity)",<-2,"[0.95,0.98)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309,0.963533333333333333333333333333333333333333333333333333333333,30,28.90600000,1.09400000,0.0364666666666666666666666666666666666666666666666666666666667,-0.077046726507302083274422302576215472521225490449238045197642
60,"[8,infinity)",<-2,"[0.98,1)",56,0,2,56,0.0357142857142857142857142857142857142857142857142857142857143,0.0098494251482363850291374087509295263553574669542625724368701,0.121187801804901065495348375088697585676226071758768271535432,0.99000000,54,55.44000000,-1.44000000,-0.0257142857142857142857142857142857142857142857142857142857143,-0.111187801804901065495348375088697585676226071758768271535432
60,"[8,infinity)",<-2,ask=1,227,1,0,226,0,0,0.0167135156572903437050996295565775797504922142108238504364054,1.00000000,226,226.00000000,0E-8,0E-8,-0.0167135156572903437050996295565775797504922142108238504364054
60,"[8,infinity)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[8,infinity)","[-2,0)","(0,0.90)",2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844,0.70000000,1,1.40000000,-0.40000000,-0.20000000,-0.605468794265769270206673399099504671231884858483509312720844
60,"[8,infinity)","[-2,0)","[0.90,0.95)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.90000000,2,1.80000000,0.20000000,0.10000000,-0.557619772493346908066213171022805867761678469589830388837810
60,"[8,infinity)","[-2,0)","[0.95,0.98)",10,0,1,10,0.1,0.017876213095072907017716328005121013219916667655301041770911,0.404150026795238456603108413629514457559016823468113501651417,0.95900000,9,9.59000000,-0.59000000,-0.05900000,-0.363150026795238456603108413629514457559016823468113501651417
60,"[8,infinity)","[-2,0)","[0.98,1)",65,4,0,61,0,0,0.0592438678981128201463927791570055034227011733121636231099252,0.990245901639344262295081967213114754098360655737704918032787,61,60.40500000,0.59500000,0.00975409836065573770491803278688524590163934426229508196721311,-0.0494897695374570824414747463701202575210618290498685411427122
60,"[8,infinity)","[-2,0)",ask=1,340,3,0,337,0,0,0.0112705151362322815691531279520818337234359788167274662561933,1.00000000,337,337.00000000,0E-8,0E-8,-0.0112705151362322815691531279520818337234359788167274662561933
60,"[8,infinity)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[8,infinity)","[0,2)","(0,0.90)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.50000000,2,1.00000000,1.00000000,0.50000000,-0.157619772493346908066213171022805867761678469589830388837810
60,"[8,infinity)","[0,2)","[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.94000000,1,0.94000000,0.06000000,0.06000000,-0.733450685622762572644686990659235135454905747938657255997644
60,"[8,infinity)","[0,2)","[0.95,0.98)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.96500000,2,1.93000000,0.07000000,0.03500000,-0.622619772493346908066213171022805867761678469589830388837810
60,"[8,infinity)","[0,2)","[0.98,1)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985,0.99200000,21,20.83200000,0.16800000,0.00800000,-0.146639018924846951507636945003626730599908470059449552977985
60,"[8,infinity)","[0,2)",ask=1,511,2,0,509,0,0,0.00749053875154275044663584542907225132579844477884859144379205,1.00000000,509,509.00000000,0E-8,0E-8,-0.00749053875154275044663584542907225132579844477884859144379205
60,"[8,infinity)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[8,infinity)",>=2,"(0,0.90)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.506666666666666666666666666666666666666666666666666666666667,3,1.52000000,1.48000000,0.493333333333333333333333333333333333333333333333333333333333,-0.068163698421712133451205430061477613350464636117555940804555
60,"[8,infinity)",>=2,"[0.90,0.95)",0,0,0,0,,,,,0,0,0,,
60,"[8,infinity)",>=2,"[0.95,0.98)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196,0.96250000,4,3.85000000,0.15000000,0.03750000,-0.452390836454597301712536589852471046460117866669254129450196
60,"[8,infinity)",>=2,"[0.98,1)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102,0.990833333333333333333333333333333333333333333333333333333333,18,17.83500000,0.16500000,0.00916666666666666666666666666666666666666666666666666666666667,-0.166712556979990963633092599006674020531825741716832002078435
60,"[8,infinity)",>=2,ask=1,555,3,0,552,0,0,0.00691106926216765049927262658415619634853171442275825541929214,1.00000000,552,552.00000000,0E-8,0E-8,-0.00691106926216765049927262658415619634853171442275825541929214
30,"[0,1)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
30,"[0,1)",<-2,"(0,0.90)",65,0,61,65,0.938461538461538461538461538461538461538461538461538461538462,0.852178481344768102690312987895698595654350975887087930792749,0.975810945033649713214049246131715161510225289074181803042283,0.0639846153846153846153846153846153846153846153846153846153846,4,4.15900000,-0.15900000,-0.00244615384615384615384615384615384615384615384615384615384615,-0.039795560418265097829433861516330546125609904458797187657668
30,"[0,1)",<-2,"[0.90,0.95)",0,0,0,0,,,,,0,0,0,,
30,"[0,1)",<-2,"[0.95,0.98)",0,0,0,0,,,,,0,0,0,,
30,"[0,1)",<-2,"[0.98,1)",0,0,0,0,,,,,0,0,0,,
30,"[0,1)",<-2,ask=1,0,0,0,0,,,,,0,0,0,,
30,"[0,1)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
30,"[0,1)","[-2,0)","(0,0.90)",207,0,138,207,0.666666666666666666666666666666666666666666666666666666666667,0.599927361892586315728453986974096581851852024974910104997966,0.727332752820809123305155320721393703337436215516057159047330,0.363623188405797101449275362318840579710144927536231884057971,69,75.27000000,-6.27000000,-0.0302898550724637681159420289855072463768115942028985507246377,-0.090955941226606224754430683040234283047581143052289043105301
30,"[0,1)","[-2,0)","[0.90,0.95)",25,0,1,25,0.04,0.0070962335019872584745440387132685775454577814223994890371650,0.195440637361937339723711135221356989785685565203184224284701,0.92080000,24,23.02000000,0.98000000,0.03920000,-0.116240637361937339723711135221356989785685565203184224284701
30,"[0,1)","[-2,0)","[0.95,0.98)",28,0,1,28,0.0357142857142857142857142857142857142857142857142857142857143,0.0063325198490377551974348209979893972185220571404245483427960,0.177121977433533190644436305123658310007667869577332602978587,0.963928571428571428571428571428571428571428571428571428571429,27,26.99000000,0.01000000,0.000357142857142857142857142857142857142857142857142857142857143,-0.141050548862104619215864876552229738579096441005904031550016
30,"[0,1)","[-2,0)","[0.98,1)",59,0,0,59,0,0,0.0611293705267883787274886475527909389645305107062714506721006,0.984559322033898305084745762711864406779661016949152542372881,59,58.08900000,0.91100000,0.0154406779661016949152542372881355932203389830508474576271186,-0.0456886925606866838122344102646553457441915276554239930449816
30,"[0,1)","[-2,0)",ask=1,18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102,1.00000000,18,18.00000000,0E-8,0E-8,-0.175879223646657630299759265673340687198492408383498668745102
30,"[0,1)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
30,"[0,1)","[0,2)","(0,0.90)",46,1,8,45,0.177777777777777777777777777777777777777777777777777777777778,0.092943895141041492253563070445336091202506930700450877442701,0.313298246264597672773546020576906847787377962521353220294869,0.765555555555555555555555555555555555555555555555555555555556,37,34.45000000,2.55000000,0.0566666666666666666666666666666666666666666666666666666666667,-0.078853801820153228329101576132462403342933518076908775850425
30,"[0,1)","[0,2)","[0.90,0.95)",29,1,4,28,0.142857142857142857142857142857142857142857142857142857142857,0.056990053197493931238137525334682887966473253996392237531987,0.314898021635252950178686417835815348361365151171113263484459,0.920714285714285714285714285714285714285714285714285714285714,24,25.78000000,-1.78000000,-0.0635714285714285714285714285714285714285714285714285714285714,-0.235612307349538664464400703550101062647079436885398977770173
