t_sec,x_bin,y_bin,ask_band,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high,median_bid,median_ask,ask_eq_0_N,ask_eq_1_N
30,"[0,1)",>=2,"[0.95,0.98)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326,0.95000000,0.96000000,0,0
30,"[0,1)",>=2,"[0.98,1)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196,0.98000000,0.99000000,0,0
30,"[0,1)",>=2,ask=1,60,1,0,59,0,0,0.0611293705267883787274886475527909389645305107062714506721006,0.99000000,1.00000000,0,60
30,"[1,2)",<-2,ask=0,0,0,0,0,,,,,,0,0
30,"[1,2)",<-2,"(0,0.90)",63,0,51,63,0.809523809523809523809523809523809523809523809523809523809524,0.695932128501254543134286323591658527329240859359987686096134,0.887538081277075347603801799890439650807111703834279104281120,0.07000000,0.09000000,0,0
30,"[1,2)",<-2,"[0.90,0.95)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.91500000,0.92500000,0,0
30,"[1,2)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
30,"[1,2)",<-2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.97000000,0.98000000,0,0
30,"[1,2)",<-2,ask=1,0,0,0,0,,,,,,0,0
30,"[1,2)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
30,"[1,2)","[-2,0)","(0,0.90)",44,0,22,44,0.5,0.358317605399893930031819929204399590729373801575324831572777,0.641682394600106069968180070795600409270626198424675168427221,0.65000000,0.74000000,0,0
30,"[1,2)","[-2,0)","[0.90,0.95)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588,0.92000000,0.93000000,0,0
30,"[1,2)","[-2,0)","[0.95,0.98)",21,1,2,20,0.1,0.027866481213768216190008568038508467101765983679755710140331,0.301033645228487267541485359528450600613812011016586643169049,0.96000000,0.97000000,0,0
30,"[1,2)","[-2,0)","[0.98,1)",61,0,0,61,0,0,0.0592438678981128201463927791570055034227011733121636231099252,0.98000000,0.99000000,0,0
30,"[1,2)","[-2,0)",ask=1,99,0,0,99,0,0,0.0373532120678273866932630966596025985603856002591341880561622,0.99000000,1.00000000,0,99
30,"[1,2)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
30,"[1,2)","[0,2)","(0,0.90)",4,0,2,4,0.5,0.150038989152149514156900362816506811250894777823785469987184,0.849961010847850485843099637183493188749105222176214530012816,0.65000000,0.67000000,0,0
30,"[1,2)","[0,2)","[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.89000000,0.90000000,0,0
30,"[1,2)","[0,2)","[0.95,0.98)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772,0.96000000,0.97000000,0,0
30,"[1,2)","[0,2)","[0.98,1)",51,0,1,51,0.0196078431372549019607843137254901960784313725490196078431373,0.0034696926410608447615060011063945706871154181397261987121593,0.103045687261449743546474286306970394566527461040005061252605,0.98000000,0.99000000,0,0
30,"[1,2)","[0,2)",ask=1,282,1,1,281,0.00355871886120996441281138790035587188612099644128113879003559,0.00062847772520316503726474991615782639518720051847851139740092,0.0198792771672167827543681668030970230028635740055990527904503,0.99000000,1.00000000,0,282
30,"[1,2)",>=2,ask=0,0,0,0,0,,,,,,0,0
30,"[1,2)",>=2,"(0,0.90)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.82500000,0.83500000,0,0
30,"[1,2)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
30,"[1,2)",>=2,"[0.95,0.98)",1,0,1,1,1,0.206549314377237427355313009340764864545094252061342744002356,1,0.96000000,0.97000000,0,0
30,"[1,2)",>=2,"[0.98,1)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.98000000,0.99000000,0,0
30,"[1,2)",>=2,ask=1,95,0,0,95,0,1E-61,0.0388648535394729614867276295781033935607497988908014013830293,0.99000000,1.00000000,0,95
30,"[2,4)",<-2,ask=0,0,0,0,0,,,,,,0,0
30,"[2,4)",<-2,"(0,0.90)",62,0,42,62,0.677419354838709677419354838709677419354838709677419354838710,0.553680880928480944501583165244598945787262817856204948511187,0.780455093487161079011881296426071159077268699343584496853245,0.31500000,0.34500000,0,0
30,"[2,4)",<-2,"[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.89000000,0.90000000,0,0
30,"[2,4)",<-2,"[0.95,0.98)",10,0,1,10,0.1,0.017876213095072907017716328005121013219916667655301041770911,0.404150026795238456603108413629514457559016823468113501651417,0.95500000,0.96500000,0,0
30,"[2,4)",<-2,"[0.98,1)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566,0.97500000,0.98500000,0,0
30,"[2,4)",<-2,ask=1,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910,0.99000000,1.00000000,0,10
30,"[2,4)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
30,"[2,4)","[-2,0)","(0,0.90)",13,0,2,13,0.153846153846153846153846153846153846153846153846153846153846,0.043258178358081204655316136859050533509986792180188296408137,0.422346310194825360190128507858522159720211120688889875204053,0.65000000,0.67000000,0,0
30,"[2,4)","[-2,0)","[0.90,0.95)",6,0,1,6,0.166666666666666666666666666666666666666666666666666666666667,0.030053369748306669995961946390895487521438424174221601471187,0.563502822186470213269842757037262917935645358316977255355995,0.91500000,0.92500000,0,0
30,"[2,4)","[-2,0)","[0.95,0.98)",21,0,1,21,0.0476190476190476190476190476190476190476190476190476190476190,0.008455987809826386088833643724683707809443898871529123314198,0.226693600741225617656171211278597619876187574039401424618264,0.96000000,0.97000000,0,0
30,"[2,4)","[-2,0)","[0.98,1)",60,0,0,60,0,0,0.0601718521420898546776104293946743481493038991076413529882080,0.98000000,0.99000000,0,0
30,"[2,4)","[-2,0)",ask=1,380,0,2,380,0.00526315789473684210526315789473684210526315789473684210526316,0.00144453632069963151143240762766271589344379553121073414055902,0.0189843637902629699622353294110224242106732362219024638908546,0.99000000,1.00000000,0,380
30,"[2,4)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
30,"[2,4)","[0,2)","(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.84000000,0.86000000,0,0
30,"[2,4)","[0,2)","[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.90000000,0.91000000,0,0
30,"[2,4)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
30,"[2,4)","[0,2)","[0.98,1)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326,0.98000000,0.99000000,0,0
30,"[2,4)","[0,2)",ask=1,608,0,0,608,0,1E-62,0.00627851997492687162396207831900579578620643167108275258240337,0.99000000,1.00000000,0,608
30,"[2,4)",>=2,ask=0,0,0,0,0,,,,,,0,0
30,"[2,4)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
30,"[2,4)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
30,"[2,4)",>=2,"[0.95,0.98)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.94000000,0.95000000,0,0
30,"[2,4)",>=2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.95000000,0.99000000,0,0
30,"[2,4)",>=2,ask=1,158,2,0,156,0,0,0.0240329314374149377257532448230617732617528518752598870345640,0.99000000,1.00000000,0,158
30,"[4,8)",<-2,ask=0,0,0,0,0,,,,,,0,0
30,"[4,8)",<-2,"(0,0.90)",22,0,13,22,0.590909090909090909090909090909090909090909090909090909090909,0.387348184763151252931207788424813176299302346744465035620710,0.767441838035281315203059547734603922567785740224701481858630,0.50000000,0.52000000,0,0
30,"[4,8)",<-2,"[0.90,0.95)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772,0.92000000,0.93000000,0,0
30,"[4,8)",<-2,"[0.95,0.98)",11,1,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910,0.95000000,0.97000000,0,0
30,"[4,8)",<-2,"[0.98,1)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270,0.98000000,0.99000000,0,0
30,"[4,8)",<-2,ask=1,154,2,0,152,0,0,0.0246497873528890455532111406879636409992235161583549300397408,0.99000000,1.00000000,0,154
30,"[4,8)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
30,"[4,8)","[-2,0)","(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.50000000,0.51000000,0,0
30,"[4,8)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
30,"[4,8)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
30,"[4,8)","[-2,0)","[0.98,1)",11,0,1,11,0.0909090909090909090909090909090909090909090909090909090909091,0.016232172885884845686826985683594359775015595838264491904934,0.377358436451595628459170053972266708113222687190769983304724,0.99100000,0.99900000,0,0
30,"[4,8)","[-2,0)",ask=1,529,2,0,527,0,0,0.00723654634893858263987300345313131561272995040866587205635514,0.99000000,1.00000000,0,529
30,"[4,8)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
30,"[4,8)","[0,2)","(0,0.90)",0,0,0,0,,,,,,0,0
30,"[4,8)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
30,"[4,8)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
30,"[4,8)","[0,2)","[0.98,1)",0,0,0,0,,,,,,0,0
30,"[4,8)","[0,2)",ask=1,666,2,0,664,0,0,0.00575205203264492412663891511570152327076012877129445192131854,0.99000000,1.00000000,0,666
30,"[4,8)",>=2,ask=0,0,0,0,0,,,,,,0,0
30,"[4,8)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
30,"[4,8)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
30,"[4,8)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
30,"[4,8)",>=2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.98000000,0.99000000,0,0
30,"[4,8)",>=2,ask=1,283,0,0,283,0,0,0.0133922719417468800191970897459232840195967897843813321991874,0.99000000,1.00000000,0,283
30,"[8,infinity)",<-2,ask=0,0,0,0,0,,,,,,0,0
30,"[8,infinity)",<-2,"(0,0.90)",2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844,0.45000000,0.46000000,0,0
30,"[8,infinity)",<-2,"[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.93000000,0.94000000,0,0
30,"[8,infinity)",<-2,"[0.95,0.98)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.96000000,0.97000000,0,0
30,"[8,infinity)",<-2,"[0.98,1)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196,0.98600000,0.99450000,0,0
30,"[8,infinity)",<-2,ask=1,429,1,0,428,0,0,0.00889553039021467805622626986141330357152429646662239336781970,0.99000000,1.00000000,0,429
30,"[8,infinity)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
30,"[8,infinity)","[-2,0)","(0,0.90)",0,0,0,0,,,,,,0,0
30,"[8,infinity)","[-2,0)","[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.94000000,0.94100000,0,0
30,"[8,infinity)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
30,"[8,infinity)","[-2,0)","[0.98,1)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.99400000,0.99850000,0,0
30,"[8,infinity)","[-2,0)",ask=1,440,3,0,437,0,0,0.00871392366537055386689107855311581522181467436264374764321439,0.99000000,1.00000000,0,440
30,"[8,infinity)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
30,"[8,infinity)","[0,2)","(0,0.90)",0,0,0,0,,,,,,0,0
30,"[8,infinity)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
30,"[8,infinity)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
30,"[8,infinity)","[0,2)","[0.98,1)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196,0.99750000,0.99900000,0,0
30,"[8,infinity)","[0,2)",ask=1,615,1,0,614,0,1E-62,0.00621754782857485109082089248260651443348733207630442269327707,0.99000000,1.00000000,0,615
30,"[8,infinity)",>=2,ask=0,0,0,0,0,,,,,,0,0
30,"[8,infinity)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
30,"[8,infinity)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
30,"[8,infinity)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
30,"[8,infinity)",>=2,"[0.98,1)",1,1,0,0,,,,0.98000000,0.99000000,0,0
30,"[8,infinity)",>=2,ask=1,616,7,0,609,0,0,0.00626827504145417742690671807111197841795724607887959489365358,0.99000000,1.00000000,0,616
15,"[0,1)",<-2,ask=0,0,0,0,0,,,,,,0,0
15,"[0,1)",<-2,"(0,0.90)",60,0,58,60,0.966666666666666666666666666666666666666666666666666666666667,0.886362257256914008242440738589332125056562332341141325389625,0.990810680743802127391789527308971816670754028491726745154715,0E-8,0.01000000,0,0
15,"[0,1)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
15,"[0,1)",<-2,"[0.95,0.98)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.95000000,0.96000000,0,0
15,"[0,1)",<-2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.97000000,0.98000000,0,0
15,"[0,1)",<-2,ask=1,0,0,0,0,,,,,,0,0
15,"[0,1)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
15,"[0,1)","[-2,0)","(0,0.90)",125,0,99,125,0.792,0.712671919880726755389070640575173122499613982819000475409519,0.853915890193610597697044416171004907129090911032051257250065,0.03000000,0.05000000,0,0
15,"[0,1)","[-2,0)","[0.90,0.95)",14,0,3,14,0.214285714285714285714285714285714285714285714285714285714286,0.075713867126931825281250264689792498900596000422290639585996,0.475892305866002918432702153041222910105435401510432455143186,0.92000000,0.93000000,0,0
15,"[0,1)","[-2,0)","[0.95,0.98)",16,0,2,16,0.125,0.034977487743240464595820130995911566783344997213098451135723,0.360228272657586898702022141740463334052293733870060846621065,0.94000000,0.95000000,0,0
15,"[0,1)","[-2,0)","[0.98,1)",73,0,0,73,0,0,0.0499920079557311081622674826690519065143106383112955776086144,0.98000000,0.99000000,0,0
15,"[0,1)","[-2,0)",ask=1,124,0,1,124,0.00806451612903225806451612903225806451612903225806451612903226,0.0014250064581251703428228363848776555111172517352991002582783,0.0442679860544770758295843363191801914809738564341887748068771,0.99000000,1.00000000,0,124
15,"[0,1)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
15,"[0,1)","[0,2)","(0,0.90)",15,0,8,15,0.533333333333333333333333333333333333333333333333333333333333,0.301169800254983958899851416330016847184720211837689657783119,0.751904646342626135173074348667782963017785511954302489908641,0.67000000,0.69000000,0,0
15,"[0,1)","[0,2)","[0.90,0.95)",12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412,0.90500000,0.92500000,0,0
15,"[0,1)","[0,2)","[0.95,0.98)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495,0.95000000,0.97000000,0,0
15,"[0,1)","[0,2)","[0.98,1)",76,0,0,76,0,0,0.0481135850651373179806680027772221016786979542922821152437366,0.98000000,0.99000000,0,0
15,"[0,1)","[0,2)",ask=1,280,0,0,280,0,0,0.0135338186206294064480194391271503378468572302256404029940121,0.99000000,1.00000000,0,280
15,"[0,1)",>=2,ask=0,0,0,0,0,,,,,,0,0
15,"[0,1)",>=2,"(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.84000000,0.86000000,0,0
15,"[0,1)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
15,"[0,1)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
15,"[0,1)",>=2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.98000000,0.99000000,0,0
15,"[0,1)",>=2,ask=1,64,1,0,63,0,0,0.0574711995888517149615499543750721737797381671477228770828911,0.99000000,1.00000000,0,64
15,"[1,2)",<-2,ask=0,0,0,0,0,,,,,,0,0
15,"[1,2)",<-2,"(0,0.90)",39,0,26,39,0.666666666666666666666666666666666666666666666666666666666667,0.509773943993459931267594700795555673326517774929928374176701,0.793670438104016264283185959825642476801201378772672624048737,0.06000000,0.07000000,0,0
15,"[1,2)",<-2,"[0.90,0.95)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.90000000,0.91000000,0,0
15,"[1,2)",<-2,"[0.95,0.98)",7,0,1,7,0.142857142857142857142857142857142857142857142857142857142857,0.025679624344743560607128914884008804252331158419792918804746,0.513127829274318868525875970782987437609875590583912171444036,0.96000000,0.97000000,0,0
15,"[1,2)",<-2,"[0.98,1)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326,0.98000000,0.99000000,0,0
15,"[1,2)",<-2,ask=1,12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412,0.99000000,1.00000000,0,12
15,"[1,2)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
15,"[1,2)","[-2,0)","(0,0.90)",4,0,3,4,0.75,0.300641842582401915564942608623946450489900204040067862450985,0.954412739190299433578789096449818026280040862625305072823917,0.41000000,0.42000000,0,0
15,"[1,2)","[-2,0)","[0.90,0.95)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.92000000,0.94000000,0,0
15,"[1,2)","[-2,0)","[0.95,0.98)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.95000000,0.96000000,0,0
15,"[1,2)","[-2,0)","[0.98,1)",12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412,0.98000000,0.99000000,0,0
15,"[1,2)","[-2,0)",ask=1,251,0,0,251,0,1E-62,0.0150739163025941033672464799338140610455255620677944295636312,0.99000000,1.00000000,0,251
15,"[1,2)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
15,"[1,2)","[0,2)","(0,0.90)",0,0,0,0,,,,,,0,0
15,"[1,2)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
15,"[1,2)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
15,"[1,2)","[0,2)","[0.98,1)",2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844,0.98000000,0.99000000,0,0
15,"[1,2)","[0,2)",ask=1,352,1,0,351,0,1E-62,0.0108258455296095001684771439477139710040313637867974526803798,0.99000000,1.00000000,0,352
15,"[1,2)",>=2,ask=0,0,0,0,0,,,,,,0,0
15,"[1,2)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
15,"[1,2)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
15,"[1,2)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
15,"[1,2)",>=2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.98000000,0.99000000,0,0
15,"[1,2)",>=2,ask=1,84,1,0,83,0,1E-61,0.0442353096419738403383844233759625755395690083553910862604569,0.99000000,1.00000000,0,84
15,"[2,4)",<-2,ask=0,0,0,0,0,,,,,,0,0
15,"[2,4)",<-2,"(0,0.90)",12,0,10,12,0.833333333333333333333333333333333333333333333333333333333333,0.551969137747026611398718173219957040960783934933851618492523,0.953034857816146154772257332855160662384970317212324341538535,0.13000000,0.14000000,0,0
15,"[2,4)",<-2,"[0.90,0.95)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.92000000,0.93000000,0,0
15,"[2,4)",<-2,"[0.95,0.98)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196,0.96000000,0.97000000,0,0
15,"[2,4)",<-2,"[0.98,1)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910,0.98000000,0.99000000,0,0
15,"[2,4)",<-2,ask=1,99,1,0,98,0,0,0.0377199901216806101290873074374466336938639610822142940529782,0.99000000,1.00000000,0,99
15,"[2,4)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
