t_sec,utc_market_start_date,x_bin,y_bin,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high
90,2026-08-30,"[8,infinity)","[0,2)",14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
90,2026-08-30,"[8,infinity)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
90,2026-08-31,"[0,1)",<-2,5,0,4,5,0.8,0.375534629762525314372013921647583449989903515711330528044035,0.963775891367569828977116355437082786924683344958530986278769
90,2026-08-31,"[0,1)","[-2,0)",12,0,7,12,0.583333333333333333333333333333333333333333333333333333333333,0.319511312549549752881214112345423516650972787903234512239240,0.806739686341243438661529764173355909185465775133309477768524
90,2026-08-31,"[0,1)","[0,2)",10,0,5,10,0.5,0.236593090512564000563261842509355395776780619409009427978220,0.763406909487435999436738157490644604223219380590990572021780
90,2026-08-31,"[0,1)",>=2,6,0,2,6,0.333333333333333333333333333333333333333333333333333333333333,0.096771411105780481356761565536894948952997489896717266451625,0.700006684861607960276140786177184253775544401348882161961965
90,2026-08-31,"[1,2)",<-2,5,0,1,5,0.2,0.036224108632430171022883644562917213075316655041469013721231,0.624465370237474685627986078352416550010096484288669471955965
90,2026-08-31,"[1,2)","[-2,0)",7,0,4,7,0.571428571428571428571428571428571428571428571428571428571429,0.250458364527657221784906094671053427049031992323202445361730,0.841780144748530292388492928195547324578526657876056536588518
90,2026-08-31,"[1,2)","[0,2)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
90,2026-08-31,"[1,2)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
90,2026-08-31,"[2,4)",<-2,4,0,2,4,0.5,0.150038989152149514156900362816506811250894777823785469987184,0.849961010847850485843099637183493188749105222176214530012816
90,2026-08-31,"[2,4)","[-2,0)",21,0,3,21,0.142857142857142857142857142857142857142857142857142857142857,0.049810124997252692267020762353178509554809845763770065999945,0.346360602806209415952719912649412012302267632850122471841473
90,2026-08-31,"[2,4)","[0,2)",20,0,5,20,0.25,0.111861701407665666877330576519694826151766623946742638284325,0.468700877618744010454853128209654591170469622738471332534037
90,2026-08-31,"[2,4)",>=2,17,0,1,17,0.0588235294117647058823529411764705882352941176470588235294118,0.010460400984997586936532462901059298475354490139491428714097,0.269820306375754004601105839025543062567873644002601514473789
90,2026-08-31,"[4,8)",<-2,12,0,7,12,0.583333333333333333333333333333333333333333333333333333333333,0.319511312549549752881214112345423516650972787903234512239240,0.806739686341243438661529764173355909185465775133309477768524
90,2026-08-31,"[4,8)","[-2,0)",19,0,4,19,0.210526315789473684210526315789473684210526315789473684210526,0.085076766329162492394245251408520388737694231196638160466287,0.433342784438141653297692650511393562474333025072059682882727
90,2026-08-31,"[4,8)","[0,2)",31,0,0,31,0,0,0.110255395460435947523151756013484623904252359343767063579533
90,2026-08-31,"[4,8)",>=2,15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
90,2026-08-31,"[8,infinity)",<-2,17,0,2,17,0.117647058823529411764705882352941176470588235294117647058824,0.032879773763792665310938704743317837134545250753179513892103,0.343363505948858714021681156926404209102919132169967703537399
90,2026-08-31,"[8,infinity)","[-2,0)",20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
90,2026-08-31,"[8,infinity)","[0,2)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
90,2026-08-31,"[8,infinity)",>=2,30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
90,2026-09-01,"[0,1)",<-2,5,0,3,5,0.6,0.230724281276012960514584397140024627212918715729512090080818,0.882379225767352087268459028554864118425276904493775081360116
90,2026-09-01,"[0,1)","[-2,0)",7,0,5,7,0.714285714285714285714285714285714285714285714285714285714286,0.358934451832619308467445818087655348393652408447444242747635,0.917781075995943234052751250512146906489023542150332703103099
90,2026-09-01,"[0,1)","[0,2)",10,0,4,10,0.4,0.168180329706236137316988431060809769804217864178205459186317,0.687326230266341703588217754347849097890515508602648176669265
90,2026-09-01,"[0,1)",>=2,8,0,2,8,0.25,0.071479212752109018118065833441354725591654990944167339215003,0.590724569689831088327074305130906171527542794250935562793281
90,2026-09-01,"[1,2)",<-2,6,0,5,6,0.833333333333333333333333333333333333333333333333333333333333,0.436497177813529786730157242962737082064354641683022744644003,0.969946630251693330004038053609104512478561575825778398528811
90,2026-09-01,"[1,2)","[-2,0)",3,0,1,3,0.333333333333333333333333333333333333333333333333333333333333,0.061491944720396241873444442939187390780210775328990142673567,0.792340399197952247054735144859082924781055214487972948705729
90,2026-09-01,"[1,2)","[0,2)",9,0,2,9,0.222222222222222222222222222222222222222222222222222222222222,0.063225107117846725567422770990290510071971551480097975452854,0.547411030893011078544464242619660874625333887730516269883724
90,2026-09-01,"[1,2)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
90,2026-09-01,"[2,4)",<-2,9,0,6,9,0.666666666666666666666666666666666666666666666666666666666667,0.354202135580396271034535676092598602064228829333691743187467,0.879416181613089046498332115741430567117387907139939709610587
90,2026-09-01,"[2,4)","[-2,0)",20,0,1,20,0.05,0.008881448800795391602879473430907108230127032845046417582298,0.236131193446742027595051195081921842949898211188338729890754
90,2026-09-01,"[2,4)","[0,2)",17,0,2,17,0.117647058823529411764705882352941176470588235294117647058824,0.032879773763792665310938704743317837134545250753179513892103,0.343363505948858714021681156926404209102919132169967703537399
90,2026-09-01,"[2,4)",>=2,12,0,1,12,0.0833333333333333333333333333333333333333333333333333333333333,0.014865094404917114752602291403112818736709754550808213613698,0.353879911141116927533678326002990052081097430266471836347478
90,2026-09-01,"[4,8)",<-2,12,0,6,12,0.5,0.253781597633706077436663431202442670092883900453695437634874,0.746218402366293922563336568797557329907116099546304562365126
90,2026-09-01,"[4,8)","[-2,0)",22,0,3,22,0.136363636363636363636363636363636363636363636363636363636364,0.047490037140552535789798900094415495959800057247582919467239,0.333349871665717191673131755267916108571847594875751010615389
90,2026-09-01,"[4,8)","[0,2)",28,0,0,28,0,0,0.120643304765845633983553520438697530858973767234507701423027
90,2026-09-01,"[4,8)",>=2,21,0,1,21,0.0476190476190476190476190476190476190476190476190476190476190,0.008455987809826386088833643724683707809443898871529123314198,0.226693600741225617656171211278597619876187574039401424618264
90,2026-09-01,"[8,infinity)",<-2,14,0,1,14,0.0714285714285714285714285714285714285714285714285714285714286,0.012722215247890934509444161201882906109675297161938508881200,0.314687044241511181061484465394640207399371805737146133212574
90,2026-09-01,"[8,infinity)","[-2,0)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
90,2026-09-01,"[8,infinity)","[0,2)",25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
90,2026-09-01,"[8,infinity)",>=2,22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
90,2026-09-02,"[0,1)",<-2,0,0,0,0,,,
90,2026-09-02,"[0,1)","[-2,0)",5,0,3,5,0.6,0.230724281276012960514584397140024627212918715729512090080818,0.882379225767352087268459028554864118425276904493775081360116
90,2026-09-02,"[0,1)","[0,2)",11,0,4,11,0.363636363636363636363636363636363636363636363636363636363636,0.151664710953675735823076310869293598159801899314499705495715,0.646198825492151088892256035682660091136277528361845119574169
90,2026-09-02,"[0,1)",>=2,3,0,1,3,0.333333333333333333333333333333333333333333333333333333333333,0.061491944720396241873444442939187390780210775328990142673567,0.792340399197952247054735144859082924781055214487972948705729
90,2026-09-02,"[1,2)",<-2,2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
90,2026-09-02,"[1,2)","[-2,0)",14,0,4,14,0.285714285714285714285714285714285714285714285714285714285714,0.117213786445769208141222800557781432933232152290618529649279,0.546490843298931849644241512740480123821291399158923791397607
90,2026-09-02,"[1,2)","[0,2)",12,0,1,12,0.0833333333333333333333333333333333333333333333333333333333333,0.014865094404917114752602291403112818736709754550808213613698,0.353879911141116927533678326002990052081097430266471836347478
90,2026-09-02,"[1,2)",>=2,5,0,1,5,0.2,0.036224108632430171022883644562917213075316655041469013721231,0.624465370237474685627986078352416550010096484288669471955965
90,2026-09-02,"[2,4)",<-2,6,0,3,6,0.5,0.187616306482650520497838086822922679765759317889977245350468,0.812383693517349479502161913177077320234240682110022754649532
90,2026-09-02,"[2,4)","[-2,0)",15,0,1,15,0.0666666666666666666666666666666666666666666666666666666666667,0.011866895493268551900400658175721432353582667454859885236678,0.298165298737800225151564396852881035013842923249242194770432
90,2026-09-02,"[2,4)","[0,2)",14,0,2,14,0.142857142857142857142857142857142857142857142857142857142857,0.040093921271464938853036912695479508861184094884878533434050,0.399413794969703490789403609468289752396355157531025334977428
90,2026-09-02,"[2,4)",>=2,14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
90,2026-09-02,"[4,8)",<-2,7,0,3,7,0.428571428571428571428571428571428571428571428571428571428571,0.158219855251469707611507071804452675421473342123943463411485,0.749541635472342778215093905328946572950968007676797554638273
90,2026-09-02,"[4,8)","[-2,0)",27,0,4,27,0.148148148148148148148148148148148148148148148148148148148148,0.059159277762443300757095842292483488206447731088741631495683,0.324786854278129818045017235234935749726930659258221717062511
90,2026-09-02,"[4,8)","[0,2)",31,0,2,31,0.0645161290322580645161290322580645161290322580645161290322581,0.0178747835219145770963837259671189739186711542154245286916251,0.207186367362981248165716190560754730772129287793662913780871
90,2026-09-02,"[4,8)",>=2,16,0,1,16,0.0625,0.011119344764642533342375492137967463627461582798491024199936,0.283287375702989390505107159387803254014116936798528156516316
90,2026-09-02,"[8,infinity)",<-2,16,0,2,16,0.125,0.034977487743240464595820130995911566783344997213098451135723,0.360228272657586898702022141740463334052293733870060846621065
90,2026-09-02,"[8,infinity)","[-2,0)",16,0,1,16,0.0625,0.011119344764642533342375492137967463627461582798491024199936,0.283287375702989390505107159387803254014116936798528156516316
90,2026-09-02,"[8,infinity)","[0,2)",25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
90,2026-09-02,"[8,infinity)",>=2,30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
90,2026-09-03,"[0,1)",<-2,4,0,3,4,0.75,0.300641842582401915564942608623946450489900204040067862450985,0.954412739190299433578789096449818026280040862625305072823917
90,2026-09-03,"[0,1)","[-2,0)",15,0,8,15,0.533333333333333333333333333333333333333333333333333333333333,0.301169800254983958899851416330016847184720211837689657783119,0.751904646342626135173074348667782963017785511954302489908641
90,2026-09-03,"[0,1)","[0,2)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
90,2026-09-03,"[0,1)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
90,2026-09-03,"[1,2)",<-2,6,0,6,6,1,0.609665712097834675101292944857762391814374326263201714759228,1
90,2026-09-03,"[1,2)","[-2,0)",13,0,6,13,0.461538461538461538461538461538461538461538461538461538461538,0.232060678095383034950759843274915123621957652733428285692996,0.708562042854939916698734006138148508959175448696469288930582
90,2026-09-03,"[1,2)","[0,2)",9,0,2,9,0.222222222222222222222222222222222222222222222222222222222222,0.063225107117846725567422770990290510071971551480097975452854,0.547411030893011078544464242619660874625333887730516269883724
90,2026-09-03,"[1,2)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
90,2026-09-03,"[2,4)",<-2,8,0,7,8,0.875,0.529111817787146513131970656906765358621865761284448552259907,0.977582508549943327200319135234843295699337560922897094727667
90,2026-09-03,"[2,4)","[-2,0)",9,0,4,9,0.444444444444444444444444444444444444444444444444444444444444,0.188778521097664603881993396599235158965601761006227848652283,0.733348706504506956940384006122755117973859326835895000415031
90,2026-09-03,"[2,4)","[0,2)",15,0,2,15,0.133333333333333333333333333333333333333333333333333333333333,0.037361259103065351046643193402398148733014991019704808316858,0.378819828323223614151173391621803939039422047268381567073774
90,2026-09-03,"[2,4)",>=2,16,0,1,16,0.0625,0.011119344764642533342375492137967463627461582798491024199936,0.283287375702989390505107159387803254014116936798528156516316
90,2026-09-03,"[4,8)",<-2,17,0,5,17,0.294117647058823529411764705882352941176470588235294117647059,0.132799896102952285049064956509464144592802424013418243522553,0.531331100665398457668499584389616957227370705252891796631793
90,2026-09-03,"[4,8)","[-2,0)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
90,2026-09-03,"[4,8)","[0,2)",22,0,1,22,0.0454545454545454545454545454545454545454545454545454545454545,0.008069427621263850908248915147418683314924464397626624695992,0.217980458386573308420414404055495822349635100756540787907294
90,2026-09-03,"[4,8)",>=2,17,0,1,17,0.0588235294117647058823529411764705882352941176470588235294118,0.010460400984997586936532462901059298475354490139491428714097,0.269820306375754004601105839025543062567873644002601514473789
90,2026-09-03,"[8,infinity)",<-2,15,0,1,15,0.0666666666666666666666666666666666666666666666666666666666667,0.011866895493268551900400658175721432353582667454859885236678,0.298165298737800225151564396852881035013842923249242194770432
90,2026-09-03,"[8,infinity)","[-2,0)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
90,2026-09-03,"[8,infinity)","[0,2)",25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
90,2026-09-03,"[8,infinity)",>=2,32,0,0,32,0,0,0.107179198255070614069630916316154767610741869081416234881527
90,2026-09-04,"[0,1)",<-2,6,0,6,6,1,0.609665712097834675101292944857762391814374326263201714759228,1
90,2026-09-04,"[0,1)","[-2,0)",11,0,3,11,0.272727272727272727272727272727272727272727272727272727272727,0.097460592900248919005850618788623962973850320004186318086270,0.565645301176129122186369958797965519186282059456388390363538
90,2026-09-04,"[0,1)","[0,2)",13,0,3,13,0.230769230769230769230769230769230769230769230769230769230769,0.081795287184985631736579088284239642563328711695549236007848,0.502563759467275029809877857607205785504602998313733786357190
90,2026-09-04,"[0,1)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
90,2026-09-04,"[1,2)",<-2,7,0,6,7,0.857142857142857142857142857142857142857142857142857142857143,0.486872170725681131474124029217012562390124409416087828555966,0.974320375655256439392871085115991195747668841580207081195256
90,2026-09-04,"[1,2)","[-2,0)",9,0,8,9,0.888888888888888888888888888888888888888888888888888888888889,0.565000294423343983366694220495815206854206273521955333709475,0.980109112361455090876663960450252854569566111583184722819317
90,2026-09-04,"[1,2)","[0,2)",7,0,1,7,0.142857142857142857142857142857142857142857142857142857142857,0.025679624344743560607128914884008804252331158419792918804746,0.513127829274318868525875970782987437609875590583912171444036
90,2026-09-04,"[1,2)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
90,2026-09-04,"[2,4)",<-2,8,0,5,8,0.625,0.305742394602627319361520123108521776231413693739125031044205,0.863155714176402627415909807605347775208987413663323517951653
90,2026-09-04,"[2,4)","[-2,0)",13,0,2,13,0.153846153846153846153846153846153846153846153846153846153846,0.043258178358081204655316136859050533509986792180188296408137,0.422346310194825360190128507858522159720211120688889875204053
90,2026-09-04,"[2,4)","[0,2)",32,0,5,32,0.15625,0.068644202825057092470841388256410065091272699306633285367828,0.317541495975303954702029866710946337641112335686840376113222
90,2026-09-04,"[2,4)",>=2,8,0,1,8,0.125,0.022417491450056672799680864765156704300662439077102905272333,0.470888182212853486868029343093234641378134238715551447740093
90,2026-09-04,"[4,8)",<-2,12,0,2,12,0.166666666666666666666666666666666666666666666666666666666667,0.046965142183853845227742667144839337615029682787675658461465,0.448030862252973388601281826780042959039216065066148381507477
90,2026-09-04,"[4,8)","[-2,0)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
90,2026-09-04,"[4,8)","[0,2)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
90,2026-09-04,"[4,8)",>=2,16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
90,2026-09-04,"[8,infinity)",<-2,10,0,3,10,0.3,0.107791267406301033916036517513920312585037515119197519502943,0.603221852538854647894375853303397422804429230442509752208221
90,2026-09-04,"[8,infinity)","[-2,0)",19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389
90,2026-09-04,"[8,infinity)","[0,2)",28,0,1,28,0.0357142857142857142857142857142857142857142857142857142857143,0.0063325198490377551974348209979893972185220571404245483427960,0.177121977433533190644436305123658310007667869577332602978587
90,2026-09-04,"[8,infinity)",>=2,18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
90,2026-09-05,"[0,1)",<-2,1,0,1,1,1,0.206549314377237427355313009340764864545094252061342744002356,1
90,2026-09-05,"[0,1)","[-2,0)",38,0,20,38,0.526315789473684210526315789473684210526315789473684210526316,0.372589713844966774000799470914343646322153838334407767417638,0.675209766774739333651496684619866246068744141973002320466902
